	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	119	118	560		236	280	186	
영업이익	11	-19	136		62	94	65	
영업이익(발표기준)	11	-19	136		62	94	65	
세전계속사업이익	-19	-65	104		62	79	96	
당기순이익	-28	-75	91		61	70	95	
당기순이익(지배)	-28	-75	91		61	70	95	
당기순이익(비지배)								
자산총계	880	793	1,227		1,262	1,227	1,105	
부채총계	793	751	1,046		1,151	1,046	830	
자본총계	87	42	181		111	181	276	
자본총계(지배)	87	42	181		111	181	276	
자본총계(비지배)								
자본금	15	18	21		21	21	21	
영업활동현금흐름	-22	-27	188		197	2	45	
투자활동현금흐름	-23	35	-265		-250	-22	29	
재무활동현금흐름	28	-10	109		93	0	-85	
CAPEX	2	1	0		0		3	
FCF	-24	-27	188		197	2	43	
이자발생부채	75	37	97		103	97	17	
영업이익률	9.10	-16.19	24.25		26.21	33.42	34.77	
순이익률	-23.64	-63.86	16.20		26.01	24.97	51.11	
ROE(%)	-28.87	-117.02	81.43		-35.63	81.43	124.02	
ROA(%)	-3.23	-9.02	8.99		-3.46	8.99	20.52	
부채비율	915.66	1,772.52	579.49		1,038.83	579.49	301.13	
자본유보율	520.68	184.28	791.50		464.32	791.50	1,237.18	
EPS(원)	-459	-1,098	1,142		721	821	1,115	
PER(배)	N/A	N/A	7.69		N/A	7.67	2.32	
BPS(원)	1,412	591	2,123		1,303	2,123	3,240	
PBR(배)	5.48	11.67	8.24		14.35	8.24	3.38	
현금DPS(원)	0	0					0	
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	6,143,923	7,170,904	8,516,949		8,516,949	8,516,949	8,516,949	
