	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	488	327	294		87	70	63	
영업이익	59	25	15		4	4	2	
영업이익(발표기준)	59	25	15		4	4	2	
세전계속사업이익	56	23	16		3	4	3	
당기순이익	43	16	12		2	3	3	
당기순이익(지배)	44	16	12		2	3	3	
당기순이익(비지배)	-1							
자산총계	409	401	382		400	386	382	
부채총계	62	46	30		43	34	30	
자본총계	347	355	352		357	351	352	
자본총계(지배)	346	355	352		357	351	352	
자본총계(비지배)	1							
자본금	40	44	49		49	49	49	
영업활동현금흐름	55	74	68		-2	29	19	
투자활동현금흐름	-25	-30	-46		0	4	-10	
재무활동현금흐름	-15	-7	-28		-4	-9	-3	
CAPEX	6	2	1		1	0	0	
FCF	49	72	67		-3	29	19	
이자발생부채	13	14	1		3	2	1	
영업이익률	11.99	7.60	5.20		4.26	6.14	3.90	
순이익률	8.90	5.04	4.03		1.75	4.20	4.18	
ROE(%)	13.90	4.70	3.34		2.33	2.52	3.34	
ROA(%)	10.85	4.07	3.02		2.14	2.35	3.02	
부채비율	17.83	12.83	8.48		12.17	9.75	8.48	
자본유보율	747.70	692.77	645.01		633.60	639.60	645.01	
EPS(원)	455	169	122		16	30	27	
PER(배)	9.61	19.99	27.24		42.44	33.70	27.24	
BPS(원)	3,553	3,653	3,818		3,735	3,790	3,818	
PBR(배)	1.23	0.93	0.87		0.97	0.81	0.87	
현금DPS(원)	83							
현금배당수익률	1.89							
현금배당성향(%)	18.17	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	9,730,590	9,730,590	9,730,590		9,730,590	9,730,590	9,730,590	
