	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	153	87	77		104	26	-75	
영업이익	-89	-155	-45		-7	-13	-14	
영업이익(발표기준)	-89	-155	-45		-7	-13	-14	
세전계속사업이익	-193	-205	-8		-5	-18	48	
당기순이익	-186	-109	-361		-5	-441	35	
당기순이익(지배)	-186	-109	-364		-10	-442	34	
당기순이익(비지배)								
자산총계	463	1,061	442		1,260	427	442	
부채총계	199	456	135		606	235	135	
자본총계	264	606	306		654	192	306	
자본총계(지배)	264	593	306		640	189	306	
자본총계(비지배)								
자본금	569	159	228		161	161	228	
영업활동현금흐름	-52	-60	-104		-133	35	25	
투자활동현금흐름	-132	-35	180		42	141	15	
재무활동현금흐름	188	423	-44		48	-153	-6	
CAPEX	26	41	31		2	9	18	
FCF	-79	-101	-134		-134	26	7	
이자발생부채	172	230	84		385	148	84	
영업이익률	-57.82	-178.46	-58.66		-7.12	-51.80	18.35	
순이익률	-121.51	-126.20	-469.23		-4.93	-1,730.38	-46.29	
ROE(%)	-89.28	-25.54	-81.00				-81.00	
ROA(%)	-39.01	-14.36	-48.00				-48.00	
부채비율	75.38	75.26	44.16		92.64	122.71	44.16	
자본유보율	-55.37	256.78	21.49		281.28	1.90	21.49	
EPS(원)	-2,173	-657	-1,057		-32	-1,371	82	
PER(배)	N/A	N/A	N/A			N/A	N/A	
BPS(원)	2,318	1,861	671		1,984	587	671	
PBR(배)	1.67	1.75	2.64		0.93	3.02	2.64	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	11,386,305	31,881,850	45,628,344		32,244,023	32,244,023	45,628,344	
