	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	472	675	979		220	264	339	
영업이익	-36	24	78		17	33	40	
영업이익(발표기준)	-36	24	78		17	33	40	
세전계속사업이익	-72	10	52		10	25	33	
당기순이익	-71	15	93		13	25	70	
당기순이익(지배)	-71	15	93		13	25	70	
당기순이익(비지배)								
자산총계	712	751	1,175		1,016	1,064	1,175	
부채총계	379	379	704		633	642	704	
자본총계	332	372	470		383	422	470	
자본총계(지배)	332	372	470		383	422	470	
자본총계(비지배)								
자본금	170	180	186		180	186	186	
영업활동현금흐름	27	99	212		17	64	102	
투자활동현금흐름	22	-186	-393		-164	-95	-91	
재무활동현금흐름	55	-3	228		203	-6	2	
CAPEX	18	180	403		157	95	90	
FCF	9	-81	-191		-140	-31	12	
이자발생부채	297	254	507		494	474	507	
영업이익률	-7.65	3.61	7.99		7.65	12.46	11.80	
순이익률	-15.13	2.18	9.49		6.07	9.34	20.71	
ROE(%)	-24.87	4.19	22.07		3.44	7.96	22.07	
ROA(%)	-10.05	2.02	9.65		1.42	3.44	9.65	
부채비율	114.21	101.91	149.70		165.44	151.93	149.70	
자본유보율	91.78	106.09	164.50		112.18	126.78	164.50	
EPS(원)	-333	43	254		37	67	189	
PER(배)	N/A	29.63	7.92		42.15	19.06	7.92	
BPS(원)	974	1,030	1,263		1,061	1,134	1,263	
PBR(배)	1.16	1.24	1.60		1.39	1.42	1.60	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	34,091,218	36,083,249	37,250,885		36,083,249	37,250,885	37,250,885	
