	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	952	1,016	1,018		243	257	255	
영업이익	38	58	36		15	-4	13	
영업이익(발표기준)	38	58	36		15	-4	13	
세전계속사업이익	34	46	34		15	-4	16	
당기순이익	26	31	26		11	-4	13	
당기순이익(지배)	25	29	22		9	-5	13	
당기순이익(비지배)	1							
자산총계	1,266	1,237	1,256		1,270	1,256	1,287	
부채총계	500	460	466		474	466	494	
자본총계	766	777	790		796	790	793	
자본총계(지배)	727	739	748		754	748	749	
자본총계(비지배)	39							
자본금	184	184	184		184	184	184	
영업활동현금흐름	-9	63	54		-22	5	36	
투자활동현금흐름	-7	-14	-11		-6	16	-2	
재무활동현금흐름	-37	-59	-13		-3	-12	8	
CAPEX	22	14	42		11	5	4	
FCF	-31	49	13		-33	0	33	
이자발생부채	225	190	202		212	202	211	
영업이익률	3.96	5.70	3.57		6.28	-1.40	5.18	
순이익률	2.72	3.01	2.53		4.42	-1.71	5.01	
ROE(%)	3.49	3.96	2.99		2.97	2.99	3.61	
ROA(%)	2.06	2.44	2.07		1.93	2.07	2.32	
부채비율	65.32	59.16	59.02		59.61	59.02	62.33	
자본유보율	297.58	304.25	308.72		311.11	308.72	307.57	
EPS(원)	137	158	121		51	-25	68	
PER(배)	17.29	14.76	20.13		22.86	20.13	11.99	
BPS(원)	3,950	4,015	4,066		4,097	4,066	4,071	
PBR(배)	0.60	0.58	0.60		0.67	0.60	0.43	
현금DPS(원)	80	80	80		0	80		
현금배당수익률	3.38	3.44	3.29					
현금배당성향(%)	58.35	50.79	66.14		0.00	-314.04		
발행주식수(보통주)	18,400,000	18,400,000	18,400,000		18,400,000	18,400,000	18,400,000	
