	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	350	390	446		103	128	128	
영업이익	14	16	5		2	-17	19	
영업이익(발표기준)	14	16	5		2	-17	19	
세전계속사업이익	44	31	-55		5	-13	-49	
당기순이익	43	25	-46		3	-13	-37	
당기순이익(지배)	43	25	-46		3	-13	-37	
당기순이익(비지배)								
자산총계	330	340	1,012		345	958	1,012	
부채총계	71	56	775		58	685	775	
자본총계	258	284	236		288	273	236	
자본총계(지배)	258	284	236		288	273	236	
자본총계(비지배)								
자본금	88	88	88		88	88	88	
영업활동현금흐름	21	24	-3		-8	-29	26	
투자활동현금흐름	83	-20	-739		-10	-580	-158	
재무활동현금흐름			663		0	600	63	
CAPEX	0	0	84		0	2	82	
FCF	21	24	-87		-8	-31	-56	
이자발생부채	0	0	569		0	603	569	
영업이익률	4.05	4.19	1.12		1.89	-13.13	14.81	
순이익률	12.23	6.42	-10.29		2.97	-10.07	-29.12	
ROE(%)	18.05	9.24			8.09			
ROA(%)	14.34	7.48			6.57			
부채비율	27.47	19.89	328.39		19.98	250.36	328.39	
자본유보율	193.74	222.18	170.06		227.04	212.44	170.06	
EPS(원)	243	142	-261		17	-73	-212	
PER(배)	19.53	41.77	N/A		101.87			
BPS(원)	1,469	1,611	1,342		1,635	1,554	1,342	
PBR(배)	3.23	3.69	3.25		7.92	5.72	3.25	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	17,600,341	17,600,341	17,600,341		17,600,341	17,600,341	17,600,341	
