	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	393	341	385		93	111	114	
영업이익	1	12	15		5	5	6	
영업이익(발표기준)	1	12	15		5	5	6	
세전계속사업이익	-10	1	2		2	4	0	
당기순이익	-10	1	2		2	4	0	
당기순이익(지배)	-10	1	2		2	4	0	
당기순이익(비지배)	0							
자산총계	569	488	548		522	545	548	
부채총계	330	253	289		285	296	289	
자본총계	239	235	260		238	249	260	
자본총계(지배)	238	234	256		236	247	256	
자본총계(비지배)	1							
자본금	31	31	35		31	32	35	
영업활동현금흐름	33	68	60		15	9	23	
투자활동현금흐름	-61	8	-74		-10	-29	-19	
재무활동현금흐름	6	-59	33		22	14	0	
CAPEX	45	50	66		11	26	14	
FCF	-12	19	-6		3	-17	9	
이자발생부채	275	215	230		233	241	230	
영업이익률	0.19	3.51	3.81		5.31	4.87	5.68	
순이익률	-2.63	0.34	0.55		2.37	3.83	-0.11	
ROE(%)	-4.20	0.51	0.92		5.12	3.14	0.92	
ROA(%)	-1.81	0.22	0.41		2.15	1.34	0.41	
부채비율	138.43	107.68	111.19		119.76	119.19	111.19	
자본유보율	684.15	693.31	684.03		708.94	705.73	684.03	
EPS(원)	-164	19	35		36	68	-2	
PER(배)	N/A	134.67	104.87		18.45	30.30	104.87	
BPS(원)	3,834	3,775	3,690		3,804	3,800	3,690	
PBR(배)	1.12	0.68	1.01		0.91	0.95	1.01	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	6,200,000	6,200,000	6,939,022		6,200,000	6,496,928	6,939,022	
