	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	133	136	185		42	50	44	
영업이익	-64	4	5		1	3	-5	
영업이익(발표기준)	-64	4	5		1	3	-5	
세전계속사업이익	-108	-92	-158		-66	8	-89	
당기순이익	-88	-92	-158		-66	8	-89	
당기순이익(지배)	-87	-85	-158		-66	8	-89	
당기순이익(비지배)	-2							
자산총계	567	465	331		412	411	331	
부채총계	101	90	113		113	103	113	
자본총계	465	375	218		299	308	218	
자본총계(지배)	475	392	235		316	325	235	
자본총계(비지배)	-10							
자본금	364	364	364		364	364	364	
영업활동현금흐름	-38	6	17		4	6	0	
투자활동현금흐름	-217	-38	-12		0	-24	40	
재무활동현금흐름	334	-16	-5		-1	-1	-1	
CAPEX	5	1	4		2	1	0	
FCF	-43	4	13		2	5	0	
이자발생부채	16	0	22		24	23	22	
영업이익률	-48.37	2.59	2.68		3.21	6.49	-10.87	
순이익률	-66.42	-67.58	-85.53		-157.19	15.97	-201.22	
ROE(%)	-24.08	-19.62	-50.53		-32.89	-26.68	-50.53	
ROA(%)	-19.15	-17.83	-39.75		-27.12	-22.18	-39.75	
부채비율	21.80	24.03	51.76		37.89	33.43	51.76	
자본유보율	41.90	18.44	-25.17		-2.80	-0.61	-25.17	
EPS(원)	-148	-117	-218		-91	11	-123	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	677	559	335		450	463	335	
PBR(배)	1.93	0.91	1.96		1.65	1.17	1.96	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	72,703,943	72,703,943	72,703,943		72,703,943	72,703,943	72,703,943	
