	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,170	1,487	1,621		398	409	452	
영업이익	84	128	61		12	20	27	
영업이익(발표기준)	84	128	61		12	20	27	
세전계속사업이익	22	96	-33		0	9	-46	
당기순이익	39	91	-49		-5	9	-56	
당기순이익(지배)	40	106	-48		-6	13	-64	
당기순이익(비지배)	0							
자산총계	931	2,260	2,242		2,329	2,261	2,242	
부채총계	417	1,308	1,344		1,380	1,309	1,344	
자본총계	514	952	898		949	953	898	
자본총계(지배)	515	751	696		750	759	696	
자본총계(비지배)	-1							
자본금	130	144	145		145	145	145	
영업활동현금흐름	-88	-502	267		94	63	81	
투자활동현금흐름	105	-103	-29		-84	45	8	
재무활동현금흐름	-58	877	-60		-52	-88	-42	
CAPEX	31	27	27		2	16	5	
FCF	-119	-529	239		92	47	76	
이자발생부채	183	773	712		805	741	712	
영업이익률	7.21	8.60	3.79		2.91	4.82	6.01	
순이익률	3.37	6.09	-3.00		-1.36	2.13	-12.34	
ROE(%)	8.93	16.81	-6.63		3.68	1.56	-6.63	
ROA(%)	4.36	5.67	-2.16		0.67	0.12	-2.16	
부채비율	81.22	137.43	149.71		145.52	137.42	149.71	
자본유보율	306.71	442.53	406.59		463.38	450.12	406.59	
EPS(원)	159	381	-168		-21	47	-224	
PER(배)	27.62	9.46	N/A		39.02	73.98	N/A	
BPS(원)	2,009	2,650	2,462		2,640	2,685	2,462	
PBR(배)	2.19	1.36	1.68		1.41	1.14	1.68	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	25,651,880	28,560,538	28,632,514		28,632,514	28,632,514	28,632,514	
