	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	132	248	317		90	74	88	
영업이익	-44	6	8		2	1	5	
영업이익(발표기준)	-44	6	8		2	1	5	
세전계속사업이익	-60	6	2		3	-1	-1	
당기순이익	-68	6	-15		3	-1	-17	
당기순이익(지배)	-62	9	-12		4	-1	-16	
당기순이익(비지배)	-6							
자산총계	482	496	720		542	667	720	
부채총계	177	184	268		228	198	268	
자본총계	305	311	452		315	468	452	
자본총계(지배)	292	301	444		305	459	444	
자본총계(비지배)	13							
자본금	170	170	266		170	266	266	
영업활동현금흐름	-39	-13	12		18	-29	39	
투자활동현금흐름	-62	-25	-90		-27	-16	-42	
재무활동현금흐름	169	-3	176		24	156	-2	
CAPEX	7	13	32		29	1	2	
FCF	-46	-26	-21		-12	-30	37	
이자발생부채	103	100	130		126	125	130	
영업이익률	-33.10	2.25	2.57		1.99	1.40	6.00	
순이익률	-51.10	2.46	-4.63		3.68	-1.88	-19.02	
ROE(%)	-26.96	3.00	-3.23		0.34	0.03	-3.23	
ROA(%)	-16.14	1.25	-2.42		-0.28	-0.41	-2.42	
부채비율	57.90	59.21	59.46		72.27	42.35	59.46	
자본유보율	131.81	137.05	105.17		139.69	111.14	105.17	
EPS(원)	-178	22	-27		9	-1	-30	
PER(배)	N/A	70.39	N/A		599.06	5,488.93	N/A	
BPS(원)	717	738	835		750	864	835	
PBR(배)	2.06	2.08	1.26		1.83	1.61	1.26	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	40,721,993	40,721,993	53,149,357		40,721,993	53,149,357	53,149,357	
