	2016/12	2017/12	2018/12	2019/12	2019/03	2019/06	2019/09	2019/12
매출액	388	255	199		27	25	22	
영업이익	-51	-50	-55		-7	-9	-8	
영업이익(발표기준)	-51	-50	-55		-7	-9	-8	
세전계속사업이익	-135	-74	-97		-25	-52	-24	
당기순이익	-122	-102	-97		-25	-52	-24	
당기순이익(지배)	-122	-102	-97		-25	-52	-24	
당기순이익(비지배)								
자산총계	549	546	661		710	670	742	
부채총계	337	378	519		539	508	498	
자본총계	212	168	143		171	162	244	
자본총계(지배)	212	168	143		171	162	244	
자본총계(비지배)								
자본금	58	58	72		89	108	156	
영업활동현금흐름	-33	-28	-278		2	96	-125	
투자활동현금흐름	-1	15	75		-10	24	14	
재무활동현금흐름	32	0	207		10	-5	-10	
CAPEX	11	2	6			1	3	
FCF	-45	-30	-284		2	94	-128	
이자발생부채	263	263	372		391	367	343	
영업이익률	-13.11	-19.70	-27.43		-26.78	-34.47	-34.71	
순이익률	-31.39	-40.00	-48.90		-92.36	-208.78	-109.77	
ROE(%)	-51.29	-53.67	-62.70					
ROA(%)	-21.07	-18.61	-16.13					
부채비율	159.16	225.32	363.11		315.57	314.03	203.95	
자본유보율	284.99	103.86	97.43		91.86	54.30	59.30	
EPS(원)	-1,058	-886	-773		-159	-284	-85	
PER(배)	N/A	N/A	N/A					
BPS(원)	1,842	1,460	988		958	753	784	
PBR(배)	0.99	2.00	1.79		1.44	1.56	0.93	
현금DPS(원)	0	0	0			0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,500,000	11,500,000	14,454,690		17,826,232	21,506,084	31,155,461	
