	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	410	400	418		122	98	118	
영업이익	-11	2	11		8	4	2	
영업이익(발표기준)	-11	2	11		8	4	2	
세전계속사업이익	-11	1	10		8	4	2	
당기순이익	-10	-19	18		7	4	11	
당기순이익(지배)	-10	-19	18		7	4	11	
당기순이익(비지배)								
자산총계	309	303	462		350	364	462	
부채총계	144	116	186		148	136	186	
자본총계	165	187	276		203	228	276	
자본총계(지배)	165	187	276		203	228	276	
자본총계(비지배)								
자본금	123	134	167		134	144	167	
영업활동현금흐름	-25	-10	45		20	-25	64	
투자활동현금흐름	-22	-24	-113		-24	-1	-90	
재무활동현금흐름	0	34	91		1	24	54	
CAPEX	11	12	54		37	6	4	
FCF	-37	-22	-9		-17	-31	60	
이자발생부채	65	48	78		70	72	78	
영업이익률	-2.59	0.54	2.64		6.79	4.51	1.61	
순이익률	-2.32	-4.70	4.32		5.74	4.28	9.25	
ROE(%)	-5.67	-10.68	7.78		-17.03	-11.50	7.78	
ROA(%)	-3.06	-6.14	4.71		-9.64	-7.13	4.71	
부채비율	87.38	61.96	67.34		72.85	59.75	67.34	
자본유보율	33.98	46.51	71.03		57.98	65.24	71.03	
EPS(원)	-39	-73	65		26	15	37	
PER(배)	N/A	N/A	18.70		N/A	N/A	18.70	
BPS(원)	670	703	832		761	799	832	
PBR(배)	2.80	2.04	1.47		2.28	1.59	1.47	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	24,613,919	26,863,919	33,433,750		26,863,919	28,738,918	33,433,750	
