	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,548	2,439	2,861	2,938	778			705
영업이익	68	117	150	158	51			31
영업이익(발표기준)	68	117	150		51			
세전계속사업이익	14	95	122	155	45			29
당기순이익	2	73	96	121	37			
당기순이익(지배)	2	74	96	121	36			23
당기순이익(비지배)								
자산총계	586	663	875	1,082	805		875	
부채총계	430	448	462	557	535		462	
자본총계	155	215	413	525	270		413	
자본총계(지배)	155	214	412	525	270		412	
자본총계(비지배)								
자본금	15	15	18	18	15		18	
영업활동현금흐름	25	140	93	95				
투자활동현금흐름	-27	-35	-91	-71				
재무활동현금흐름	-21	-63	51	52				
CAPEX	44	46	42	30				
FCF	-19	94	51		0		0	
이자발생부채	177	131	98		145		98	
영업이익률	2.67	4.79	5.24	5.38	6.54			4.40
순이익률	0.07	3.00	3.34	4.12	4.70			
ROE(%)		39.83	30.61	25.81				
ROA(%)		11.72	12.43	12.37				
부채비율	277.03	208.63	112.03	106.10	198.18		112.03	
자본유보율	1,074.86	1,477.54	2,355.67		1,832.53		2,355.67	
EPS(원)	12	491	630	686	243			130
PER(배)			8.11	6.43				
BPS(원)	1,035	1,428	2,441	3,215	1,797		2,441	
PBR(배)	0.00	0.00	2.09	1.37	0.00		2.09	
현금DPS(원)	0	0	50	50	0	0	50	
현금배당수익률			0.98	1.14				
현금배당성향(%)	833.02	20.11	8.81	7.29	0.00			
발행주식수(보통주)	15,000,000	15,000,000	17,650,000		15,000,000	15,000,000	17,650,000	
