	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,027	685	786		100	253	138	
영업이익	104	52	19		-6	17	-3	
영업이익(발표기준)	104	52	19		-6	17	-3	
세전계속사업이익	107	64	42		-1	25	-1	
당기순이익	158	44	33		0	19	-1	
당기순이익(지배)	158	44	33		0	19	-1	
당기순이익(비지배)								
자산총계	2,033	1,797	1,653		1,642	1,693	1,653	
부채총계	643	390	246		252	284	246	
자본총계	1,389	1,407	1,407		1,390	1,409	1,407	
자본총계(지배)	1,389	1,407	1,407		1,390	1,409	1,407	
자본총계(비지배)								
자본금	313	313	313		313	313	313	
영업활동현금흐름	25	-519	-1		0	26	-64	
투자활동현금흐름	-372	28	-13		65	-4	1	
재무활동현금흐름	-31	-31	-34		-32	-1	-1	
CAPEX	1	0	1		0	0	0	
FCF	24	-519	-2		-1	26	-64	
이자발생부채	0	0	20		21	20	20	
영업이익률	10.13	7.65	2.47		-5.58	6.86	-2.28	
순이익률	15.43	6.35	4.14		0.22	7.61	-0.73	
ROE(%)	11.95	3.11	2.32		1.88	4.55	2.32	
ROA(%)	7.91	2.27	1.89		1.60	3.84	1.89	
부채비율	46.32	27.73	17.48		18.15	20.13	17.48	
자본유보율	346.20	349.18	348.13		342.55	348.71	348.13	
EPS(원)	253	70	52		0	31	-2	
PER(배)	21.33	43.29	74.52		77.03	31.26	74.52	
BPS(원)	2,226	2,255	2,254		2,228	2,258	2,254	
PBR(배)	2.43	1.33	1.72		1.45	1.41	1.72	
현금DPS(원)	50	50	50		0	0	50	
현금배당수익률	0.93	1.66	1.29					
현금배당성향(%)	19.69	71.69	95.72		0.00	0.00	-3,087.73	
발행주식수(보통주)	62,600,000	62,600,000	62,600,000		62,600,000	62,600,000	62,600,000	
