	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	539	266	238		42	22	140	
영업이익	0	-27	39		-4	-11	60	
영업이익(발표기준)	0	-27	39		-4	-11	60	
세전계속사업이익	-24	-40	98		76	9	24	
당기순이익	-30	-52	110		70	15	35	
당기순이익(지배)	-19	-42	110		73	19	27	
당기순이익(비지배)	-11							
자산총계	881	803	789		924	959	789	
부채총계	488	459	300		521	541	300	
자본총계	393	344	489		403	418	489	
자본총계(지배)	414	369	489		434	452	489	
자본총계(비지배)	-20							
자본금	214	214	214		214	214	214	
영업활동현금흐름	242	-28	167		19	-9	162	
투자활동현금흐름	20	-6	54		-37	31	70	
재무활동현금흐름	-226	-13	-133		18	-16	-150	
CAPEX	4	1	0		1	1	-2	
FCF	237	-29	167		18	-11	164	
이자발생부채	354	333	166		385	365	166	
영업이익률	0.05	-10.09	16.52		-8.94	-49.64	42.55	
순이익률	-5.54	-19.66	45.99		166.59	67.76	25.23	
ROE(%)	-4.42	-10.63	25.52		9.79	16.52	18.30	
ROA(%)	-2.90	-6.20	13.76		3.41	6.64	10.98	
부채비율	124.25	133.53	61.39		129.15	129.36	61.39	
자본유보율	100.67	80.05	135.84		110.56	119.25	135.84	
EPS(원)	-43	-97	256		169	43	83	
PER(배)	N/A	N/A	2.77		7.19	3.81	3.86	
BPS(원)	1,063	950	1,257		1,115	1,163	1,257	
PBR(배)	0.78	0.66	0.56		0.61	0.53	0.56	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	42,851,600	42,851,600	42,851,600		42,851,600	42,851,600	42,851,600	
