	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	228	209	212		59	49	70	
영업이익	-24	-14	-3		2	-6	2	
영업이익(발표기준)	-24	-14	-3		2	-6	2	
세전계속사업이익	-25	-23	-18		4	-26	5	
당기순이익	-25	-24	-21		4	-28	5	
당기순이익(지배)	-25	-24	-21		4	-28	5	
당기순이익(비지배)								
자산총계	442	416	409		431	409	426	
부채총계	26	23	34		25	34	43	
자본총계	416	393	375		406	375	383	
자본총계(지배)	416	393	375		406	375	383	
자본총계(비지배)								
자본금	42	42	42		42	42	42	
영업활동현금흐름	3	16	12		10	4	6	
투자활동현금흐름	5	-29	6		1	0	-6	
재무활동현금흐름	0		-3		0	-3	-1	
CAPEX	25	17	8		1	1	8	
FCF	-22	0	4		9	3	-1	
이자발생부채	0	0	10		0	10	10	
영업이익률	-10.64	-6.87	-1.19		3.45	-11.92	3.39	
순이익률	-10.76	-11.37	-9.94		6.68	-58.13	7.03	
ROE(%)	-5.71	-5.88	-5.49		-3.23	-5.49	-5.18	
ROA(%)	-5.34	-5.54	-5.11		-3.04	-5.11	-4.77	
부채비율	6.15	5.98	9.16		6.25	9.16	11.18	
자본유보율	879.05	822.45	772.23		839.47	772.23	784.03	
EPS(원)	-293	-283	-251		47	-336	59	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	5,016	4,737	4,519		4,895	4,519	4,619	
PBR(배)	0.55	0.57	0.68		0.54	0.68	0.44	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	8,396,593	8,396,593	8,396,593		8,396,593	8,396,593	8,396,593	
