	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	345	330	313		83	78	76	
영업이익	14	-36	36		19	2	6	
영업이익(발표기준)	14	-36	36		19	2	6	
세전계속사업이익	-2	-34	42		22	6	1	
당기순이익	-32	-47	30		14	6	-3	
당기순이익(지배)	-32	-50	11		12	-1	-6	
당기순이익(비지배)	6							
자산총계	1,004	1,127	1,030		1,050	1,025	1,030	
부채총계	509	678	552		575	544	552	
자본총계	495	449	478		476	481	478	
자본총계(지배)	313	263	274		280	279	274	
자본총계(비지배)	178							
자본금	122	119	119		119	119	119	
영업활동현금흐름	-73	-45	55		-13	8	85	
투자활동현금흐름	-355	-11	-14		56	37	-57	
재무활동현금흐름	294	86	-67		-59	-54	38	
CAPEX	12	5	6		3	2	0	
FCF	-85	-50	49		-15	6	85	
이자발생부채	315	380	316		329	276	316	
영업이익률	3.99	-10.91	11.64		23.41	2.44	7.98	
순이익률	-9.25	-14.25	9.46		16.69	7.37	-4.60	
ROE(%)	-11.01	-17.49	4.18		-40.69	-3.14	4.18	
ROA(%)	-4.74	-4.41	2.75		-7.27	-0.49	2.75	
부채비율	102.87	151.20	115.50		120.86	112.95	115.50	
자본유보율	154.81	120.44	129.86		135.14	134.68	129.86	
EPS(원)	-183	-211	47		50	-2	-24	
PER(배)	N/A	N/A	8.67		N/A	N/A	8.67	
BPS(원)	1,315	1,103	1,148		1,175	1,172	1,148	
PBR(배)	5.48	0.37	0.36		0.35	0.35	0.36	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	23,824,005	23,824,005	23,824,005		23,824,005	23,824,005	23,824,005	
