	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	155	195	209		48	60	56	
영업이익	-5	6	19		1	7	3	
영업이익(발표기준)	-5	6	19		1	7	3	
세전계속사업이익	-20	8	20		1	8	4	
당기순이익	-16	8	19		1	6	6	
당기순이익(지배)	-16	8	19		1	6	6	
당기순이익(비지배)								
자산총계	395	425	446		433	446	454	
부채총계	63	84	75		83	75	76	
자본총계	331	341	371		350	371	377	
자본총계(지배)	331	341	371		350	371	377	
자본총계(비지배)								
자본금	63	64	64		64	64	64	
영업활동현금흐름	-10	50	45		-1	45	6	
투자활동현금흐름	-53	-34	-65		-30	-31	-4	
재무활동현금흐름	0		6		2	-3	0	
CAPEX	102	26	35		20	10	4	
FCF	-112	24	10		-21	35	2	
이자발생부채	6	0	2		3	2	2	
영업이익률	-3.28	3.19	9.03		2.22	12.06	5.92	
순이익률	-10.05	4.34	9.23		2.27	10.73	10.46	
ROE(%)	-5.22	2.51	5.42		5.30	5.42	5.56	
ROA(%)	-4.42	2.06	4.43		4.31	4.43	4.59	
부채비율	19.06	24.73	20.21		23.58	20.21	20.27	
자본유보율	539.49	545.94	594.00		561.17	594.00	603.26	
EPS(원)	-25	13	30		2	10	9	
PER(배)	N/A	122.17	45.99		51.01	45.99	30.58	
BPS(원)	557	565	616		581	616	626	
PBR(배)	2.68	2.87	2.26		2.50	2.26	1.53	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	63,085,340	63,861,340	63,861,340		63,861,340	63,861,340		
