	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,404	1,330	1,073		200	279	406	
영업이익	228	180	9		-27	30	27	
영업이익(발표기준)	228	180	9		-27	30	27	
세전계속사업이익	220	188	27		-22	39	28	
당기순이익	168	144	21		-24	39	24	
당기순이익(지배)	168	144	21		-24	39	24	
당기순이익(비지배)								
자산총계	977	1,222	1,332		1,159	1,229	1,332	
부채총계	207	131	263		142	174	263	
자본총계	770	1,091	1,070		1,017	1,054	1,070	
자본총계(지배)	770	1,091	1,070		1,017	1,054	1,070	
자본총계(비지배)								
자본금	31	38	38		38	38	38	
영업활동현금흐름	-14	199	-39		-29	-20	-5	
투자활동현금흐름	20	-164	-48		-150	100	-114	
재무활동현금흐름	-12	182	-53		-34	-2	-14	
CAPEX	15	27	16		3	6	1	
FCF	-28	172	-55		-32	-26	-6	
이자발생부채	0	0	32		6	5	32	
영업이익률	16.24	13.52	0.82		-13.71	10.88	6.61	
순이익률	12.00	10.87	1.98		-12.08	13.83	5.84	
ROE(%)	24.62	15.52	1.97			1.28	1.97	
ROA(%)	19.07	13.14	1.66			1.11	1.66	
부채비율	26.86	12.01	24.59		13.94	16.55	24.59	
자본유보율	2,328.10	2,738.02	2,707.08		2,544.39	2,645.78	2,707.08	
EPS(원)	2,761	2,171	279		-317	507	311	
PER(배)		4.58	30.13		N/A	47.73	30.13	
BPS(원)	12,376	14,316	14,296		13,343	13,834	14,296	
PBR(배)	0.00	0.70	0.59		0.76	0.62	0.59	
현금DPS(원)	400	400	250		0	0	250	
현금배당수익률		4.02	2.98					
현금배당성향(%)	14.77	21.10	88.09		0.00	0.00	79.07	
발행주식수(보통주)	6,222,000	7,622,000	7,622,000		7,622,000	7,622,000	7,622,000	
