	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	70	289	463			122	116	
영업이익	-6	-9	10			15	-7	
영업이익(발표기준)	-6	-9	10			15	-7	
세전계속사업이익	-12	-100	-75			10	-10	
당기순이익	-12	-94	-76			7	-5	
당기순이익(지배)	-12	-95	-76			6	-4	
당기순이익(비지배)								
자산총계	305	584	743			790	743	
부채총계	153	698	406			400	406	
자본총계	152	-114	337			390	337	
자본총계(지배)	152	-132	337			372	337	
자본총계(비지배)								
자본금	30	20	46			46	46	
영업활동현금흐름	-13	-90	0				10	
투자활동현금흐름	-133	-57	-81				42	
재무활동현금흐름	90	156	147				-39	
CAPEX	23	60	70				26	
FCF	-36	-150	-70			0	-16	
이자발생부채	135	410	293			263	293	
영업이익률	-9.29	-3.17	2.21			12.47	-6.16	
순이익률	-17.39	-32.52	-16.40			5.52	-3.95	
ROE(%)	-10.24		-73.70					
ROA(%)	-4.61		-11.44					
부채비율	100.97	-611.35	120.64			102.42	120.64	
자본유보율	399.30	-726.11	637.63			698.84	637.63	
EPS(원)	-219	-1,557	-990			74	-40	
PER(배)								
BPS(원)	2,497	-2,161	3,679			4,068	3,679	
PBR(배)	0.00	0.00	0.00			0.00	0.00	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률								
현금배당성향(%)		0.00	0.00				0.00	
발행주식수(보통주)	4,066,660	4,066,660	7,642,484		4,910,323	7,642,484	7,642,484	
