	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	37	39	48			12	13	
영업이익	-26	-34	-45			-11	-11	
영업이익(발표기준)	-26	-34	-45			-11	-11	
세전계속사업이익	-24	-31	-43			-11	-11	
당기순이익	-24	-31	-43			-11	-11	
당기순이익(지배)	-24	-31	-43			-11	-11	
당기순이익(비지배)								
자산총계	150	128	337			176	337	
부채총계	18	21	29			26	29	
자본총계	132	108	309			150	309	
자본총계(지배)	132	108	309			150	309	
자본총계(비지배)								
자본금	16	16	19			17	19	
영업활동현금흐름	-16	-20	-25				-4	
투자활동현금흐름	115	-2	-262				-149	
재무활동현금흐름	0	0	233				167	
CAPEX	6	1	4				1	
FCF	-21	-22	-29			0	-5	
이자발생부채	0	0	7			8	7	
영업이익률	-71.28	-86.81	-94.47			-93.88	-89.16	
순이익률	-64.34	-79.89	-90.85			-89.64	-86.00	
ROE(%)	-16.61	-26.19	-20.88					
ROA(%)	-14.77	-22.54	-18.66					
부채비율	13.87	19.09	9.36			16.99	9.36	
자본유보율	702.64	512.90	1,446.99			719.55	1,446.99	
EPS(원)	-738	-976	-1,316			-322	-321	
PER(배)			N/A					
BPS(원)	4,100	3,348	8,101			4,464	8,101	
PBR(배)	0.00	0.00	4.64			0.00	4.64	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률			0.00					
현금배당성향(%)	0.00	0.00	0.00			0.00	0.00	
발행주식수(보통주)	3,210,431	3,219,031	3,808,948		3,285,531	3,366,048	3,808,948	
