	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,174	1,273	1,046		252	192	263	
영업이익	176	201	105		30	10	19	
영업이익(발표기준)	176	201	105		30	10	19	
세전계속사업이익	182	209	121		35	11	22	
당기순이익	153	170	107		29	10	23	
당기순이익(지배)	153	170	107		29	10	23	
당기순이익(비지배)	0							
자산총계	1,006	1,112	1,092		1,108	1,057	1,092	
부채총계	406	360	277		309	248	277	
자본총계	600	752	815		799	809	815	
자본총계(지배)	600	752	815		799	809	815	
자본총계(비지배)	0							
자본금	43	43	43		43	43	43	
영업활동현금흐름	144	274	42		31	-19	15	
투자활동현금흐름	-65	-257	-19		176	-18	-146	
재무활동현금흐름	-11	-17	-46		-28	-1	-17	
CAPEX	4	11	10		3	-3	10	
FCF	140	263	32		29	-16	5	
이자발생부채	0		2		4	3	2	
영업이익률	15.02	15.78	10.04		12.05	4.94	7.24	
순이익률	13.02	13.39	10.20		11.33	5.21	8.78	
ROE(%)	28.90	25.22	13.60		18.63	13.97	13.60	
ROA(%)	17.73	16.10	9.67		12.55	9.74	9.67	
부채비율	67.66	47.86	33.92		38.73	30.67	33.92	
자본유보율	1,286.74	1,672.26	1,852.01		1,781.04	1,803.92	1,852.01	
EPS(원)	1,772	1,977	1,236		331	116	267	
PER(배)	5.33	5.46	6.49		6.30	6.54	6.49	
BPS(원)	6,957	8,719	9,685		9,261	9,375	9,685	
PBR(배)	1.36	1.24	0.83		1.09	0.87	0.83	
현금DPS(원)	200	300	300		0	0	300	
현금배당수익률	2.12	2.78	3.74					
현금배당성향(%)	11.29	15.18	23.70		0.00	0.00	109.56	
발행주식수(보통주)	8,625,000	8,625,000	8,625,000		8,625,000	8,625,000	8,625,000	
