	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	292	200	370		71	88	106	
영업이익	17	-9	4		-1	0	6	
영업이익(발표기준)	17	-9	4		-1	0	6	
세전계속사업이익	17	-18	-27		4	-2	-30	
당기순이익	8	-20	-30		5	-1	-34	
당기순이익(지배)	8	-20	-30		5	-1	-34	
당기순이익(비지배)	0							
자산총계	459	564	604		636	622	604	
부채총계	42	61	115		113	99	115	
자본총계	417	503	488		523	523	488	
자본총계(지배)	415	501	488		523	523	488	
자본총계(비지배)	2							
자본금	195	225	229		229	229	229	
영업활동현금흐름	41	27	39		5	17	5	
투자활동현금흐름	-7	-143	-3		-59	3	-7	
재무활동현금흐름	-6	99	9		13	-3	-1	
CAPEX	12	8	11		8	1	1	
FCF	28	19	29		-3	16	4	
이자발생부채	0	0	49		46	54	49	
영업이익률	5.71	-4.42	1.15		-1.84	0.01	6.00	
순이익률	2.58	-10.07	-8.18		6.55	-1.16	-32.38	
ROE(%)	1.88	-4.27	-6.08		-2.67	-2.30	-6.08	
ROA(%)	1.68	-3.94	-5.18		-2.45	-2.09	-5.18	
부채비율	10.01	12.08	23.65		21.66	18.94	23.65	
자본유보율	114.47	122.80	111.79		127.51	127.07	111.79	
EPS(원)	20	-47	-67		10	-2	-76	
PER(배)	59.59	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,090	1,135	1,084		1,162	1,161	1,084	
PBR(배)	1.10	1.31	1.87		1.58	1.47	1.87	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	38,307,875	44,190,228	45,029,154		45,029,154	45,029,154	45,029,154	
