	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	564	562	763		214	183	220	
영업이익	26	30	36		19	2	4	
영업이익(발표기준)	26	30	36		19	2	4	
세전계속사업이익	34	39	42		20	4	5	
당기순이익	27	31	33		16	3	4	
당기순이익(지배)	27	31	33		16	3	4	
당기순이익(비지배)								
자산총계	641	618	698		672	673	698	
부채총계	98	50	110		91	88	110	
자본총계	543	568	588		581	584	588	
자본총계(지배)	543	568	588		581	584	588	
자본총계(비지배)								
자본금	62	62	62		62	62	62	
영업활동현금흐름	-56	-22	131		73	56	-4	
투자활동현금흐름	145	-124	166		-46	-8	12	
재무활동현금흐름	-11	-11	-13		-12		-1	
CAPEX	1	0	0		0	0	0	
FCF	-57	-22	131		73	56	-4	
이자발생부채	0	0	0		0	0	0	
영업이익률	4.60	5.41	4.76		8.78	1.35	2.04	
순이익률	4.70	5.51	4.31		7.27	1.78	1.83	
ROE(%)	4.95	5.57	5.69		6.41	5.19	5.69	
ROA(%)	4.19	4.92	5.00		5.65	4.60	5.00	
부채비율	18.05	8.82	18.71		15.72	15.12	18.71	
자본유보율	775.90	815.68	848.75		837.00	842.25	848.75	
EPS(원)	214	250	265		126	26	32	
PER(배)	13.57	13.44	13.59		11.45	13.03	13.59	
BPS(원)	4,380	4,578	4,744		4,685	4,711	4,744	
PBR(배)	0.66	0.73	0.76		0.72	0.67	0.76	
현금DPS(원)	90	100	100		0	0	100	
현금배당수익률	3.10	2.98	2.77					
현금배당성향(%)	42.10	40.07	37.69		0.00	0.00	307.70	
발행주식수(보통주)	12,400,000	12,400,000	12,400,000		12,400,000	12,400,000	12,400,000	
