	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,162	826	643		184	101	242	
영업이익	59	110	89		31	5	45	
영업이익(발표기준)	59	110	89		31	5	45	
세전계속사업이익	46	113	79		26	29	11	
당기순이익	57	98	77		22	25	19	
당기순이익(지배)	57	98	77		22	25	19	
당기순이익(비지배)								
자산총계	1,497	1,365	1,520		1,384	1,479	1,520	
부채총계	545	287	366		273	343	366	
자본총계	952	1,077	1,154		1,110	1,136	1,154	
자본총계(지배)	952	1,077	1,154		1,110	1,136	1,154	
자본총계(비지배)								
자본금	156	172	172		172	172	172	
영업활동현금흐름	118	209	28		50	47	-57	
투자활동현금흐름	24	-57	-19		-22	-8	2	
재무활동현금흐름		-30	-1		0	0	0	
CAPEX	23	2	1		0	1	0	
FCF	95	206	27		49	46	-57	
이자발생부채	241	113	114		115	115	114	
영업이익률	5.09	13.28	13.88		17.06	5.11	18.69	
순이익률	4.95	11.90	12.00		12.06	25.14	7.75	
ROE(%)	6.22		6.92			7.72	6.92	
ROA(%)	4.05		5.36			6.00	5.36	
부채비율	57.27	26.67	31.68		24.60	30.18	31.68	
자본유보율	522.23	539.20	584.11		558.66	573.38	584.11	
EPS(원)	184	302	225		64	74	55	
PER(배)	21.10	9.62	12.09		11.63	11.08	12.09	
BPS(원)	3,057	3,149	3,373		3,245	3,319	3,373	
PBR(배)	1.27	0.92	0.81		0.78	0.82	0.81	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	31,250,000	34,322,870	34,322,870		34,322,870	34,322,870	34,322,870	
