	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	653	743	794		193	192	230	
영업이익	52	50	61		22	13	26	
영업이익(발표기준)	52	50	61		22	13	26	
세전계속사업이익	52	17	54		14	14	25	
당기순이익	42	12	41		10	13	19	
당기순이익(지배)	42	12	41		10	13	19	
당기순이익(비지배)								
자산총계	296	433	534		501	512	534	
부채총계	116	116	141		140	138	141	
자본총계	181	316	393		361	374	393	
자본총계(지배)	181	316	393		361	374	393	
자본총계(비지배)								
자본금	22	25	27		27	27	27	
영업활동현금흐름	3	55	74		7	37	9	
투자활동현금흐름	-18	-2	-94		-47	-3	-1	
재무활동현금흐름	5	8	-17		4	-17	-5	
CAPEX	6	6	9		2	5	1	
FCF	-3	48	65		5	32	8	
이자발생부채	29	30	38		52	42	38	
영업이익률	8.01	6.73	7.64		11.47	6.74	11.18	
순이익률	6.50	1.63	5.22		5.14	6.64	8.07	
ROE(%)	26.68	4.87	11.69		11.77	8.36	11.74	
ROA(%)	14.88	3.32	8.58		7.94	6.13	8.61	
부채비율	63.97	36.73	35.96		38.69	36.97	35.96	
자본유보율	726.02	1,261.82	1,473.85		1,356.18	1,404.14	1,473.85	
EPS(원)	180	49	156		37	48	70	
PER(배)		27.46	8.16		10.32	12.25	8.13	
BPS(원)	746	1,257	1,533		1,411	1,461	1,533	
PBR(배)		1.07	0.83		1.02	0.90	0.83	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	22,706,300	25,189,535	26,636,713		26,636,713	26,636,713	26,636,713	
