	2017/06	2018/06	2019/06	2020/06	2019/09	2019/12	2020/03	2020/06
매출액	1,017	1,006	1,028		72	218	437	
영업이익	56	36	25		-21	-5	46	
영업이익(발표기준)	56	36	25		-21	-5	46	
세전계속사업이익	52	37	5		-11	-3	-11	
당기순이익	41	29	5		-8	-2	-8	
당기순이익(지배)	41	29	5		-8	-2	-8	
당기순이익(비지배)								
자산총계	962	1,093	1,216		1,232	1,710	1,780	
부채총계	38	97	232		264	743	822	
자본총계	924	996	984		968	966	958	
자본총계(지배)	924	996	984		968	966	958	
자본총계(비지배)								
자본금	88	88	88		88	88	88	
영업활동현금흐름	-20	24	21		86	-63	-212	
투자활동현금흐름	63	-48	-91		-18	-42	-8	
재무활동현금흐름	0	-49	-12			192	60	
CAPEX	12	17	11		1	42	8	
FCF	-32	7	10		84	-105	-220	
이자발생부채		0	0		0	200	260	
영업이익률	5.47	3.57	2.41		-28.61	-2.24	10.63	
순이익률	4.07	2.91	0.48		-10.84	-0.78	-1.87	
ROE(%)	4.58	3.05	0.50		1.08	1.34	-2.25	
ROA(%)	4.33	2.85	0.43		0.87	0.78	-1.25	
부채비율	4.14	9.72	23.57		27.23	76.92	85.85	
자본유보율	901.40	922.91	910.42		891.88	889.77	880.11	
EPS(원)	236	167	28		-45	-10	-47	
PER(배)	14.72	20.52	152.31		69.92	52.81	N/A	
BPS(원)	5,344	6,116	6,044		5,944	5,933	5,881	
PBR(배)	0.65	0.56	0.71		0.70	0.66	0.61	
현금DPS(원)	75	75	50					
현금배당수익률	2.16	2.18	1.16					
현금배당성향(%)	31.34	41.70	164.05		0.00			
발행주식수(보통주)	17,500,000	17,500,000	17,500,000		17,500,000	17,500,000	17,500,000	
