	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,060	1,005	725		213	152	179	
영업이익	404	338	86		45	-9	2	
영업이익(발표기준)	404	338	86		45	-9	2	
세전계속사업이익	380	359	107		52	-12	10	
당기순이익	298	288	78		34	-11	4	
당기순이익(지배)	298	288	82		33	-7	6	
당기순이익(비지배)								
자산총계	1,405	1,539	1,602		1,585	1,602	1,637	
부채총계	229	149	163		131	163	212	
자본총계	1,176	1,390	1,439		1,454	1,439	1,425	
자본총계(지배)	1,176	1,382	1,413		1,427	1,413	1,401	
자본총계(비지배)								
자본금	50	50	51		50	51	51	
영업활동현금흐름	384	247	149		19	31	20	
투자활동현금흐름	-41	-240	-357		-97	-62	-39	
재무활동현금흐름	502	-81	-57		-1	4	-8	
CAPEX	38	193	363		76	77	40	
FCF	346	54	-215		-57	-47	-20	
이자발생부채	5	5	15		6	15	11	
영업이익률	38.05	33.66	11.81		21.19	-5.75	1.06	
순이익률	28.11	28.65	10.83		15.93	-7.46	2.47	
ROE(%)	42.16		5.89			5.89	4.34	
ROA(%)	31.89		5.00			5.00	3.34	
부채비율	19.48	10.74	11.31		9.02	11.31	14.87	
자본유보율	2,258.27	2,691.55	2,706.87		2,747.16	2,706.87	2,687.46	
EPS(원)	3,718	2,883	819		323	-67	60	
PER(배)	11.42	4.89	18.81		9.59	18.81	15.41	
BPS(원)	11,844	14,083	14,240		14,426	14,240	14,223	
PBR(배)	3.58	1.00	1.08		0.95	1.08	0.64	
현금DPS(원)	610	575	160		0	160		
현금배당수익률	1.44	4.08	1.04					
현금배당성향(%)	20.32	19.61	19.29		0.00	-234.10		
발행주식수(보통주)	9,931,140	9,991,140	10,101,140		10,074,640	10,101,140	10,101,140	
