	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	243	161	405	647	139	60	128	
영업이익	0	-83	47	108	26	-4	19	
영업이익(발표기준)	0	-83	47		26	-4	19	
세전계속사업이익	-3	-65	44	113	32	-2	10	
당기순이익	-3	-65	54	99	32	-2	20	
당기순이익(지배)	-2	-64	54	100	32	-2	20	
당기순이익(비지배)	-1							
자산총계	319	303	421	560	376	368	421	
부채총계	136	138	203	242	174	168	203	
자본총계	184	165	218	318	202	200	218	
자본총계(지배)	183	164	217	321	201	200	217	
자본총계(비지배)	1							
자본금	55	63	63	62	63	63	63	
영업활동현금흐름	11	-57	17	67	46	12	21	
투자활동현금흐름	4	-26	-13	-27	-19	-28	7	
재무활동현금흐름	22	70	15	-1	10	-2	-3	
CAPEX	13	4	2	16	1	0	0	
FCF	-2	-62	15	44	45	12	21	
이자발생부채	54	68	86		89	88	86	
영업이익률	0.12	-51.64	11.61	16.74	19.07	-6.23	14.57	
순이익률	-1.10	-40.42	13.38	15.35	23.12	-3.93	15.60	
ROE(%)		-36.80	28.49	37.04	8.20	2.66	28.49	
ROA(%)		-20.93	14.97	20.25	3.86	1.16	14.97	
부채비율	73.79	83.62	93.40	76.00	86.04	83.80	93.40	
자본유보율	262.56	188.43	270.13		245.64	242.68	270.13	
EPS(원)	-20	-545	434	794	255	-17	159	
PER(배)	N/A	N/A	11.30	13.36	54.36	116.95	11.30	
BPS(원)	1,718	1,354	1,790	2,635	1,657	1,646	1,790	
PBR(배)	3.34	3.19	2.74	4.02	3.71	3.03	2.74	
현금DPS(원)	0	0	0	0	0	0	0	
현금배당수익률	0.00	0.00	0.00	0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,043,483	11,043,483	12,524,962		11,043,483	11,339,779	12,524,962	
