	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	120	217	198			41	67	
영업이익	14	33	7			-1	3	
영업이익(발표기준)	14	33	7			-1	3	
세전계속사업이익	14	43	10			0	2	
당기순이익	11	36	10			-1	3	
당기순이익(지배)	11	36	10			-1	3	
당기순이익(비지배)								
자산총계	250	323	472			449	472	
부채총계	63	91	93			76	93	
자본총계	187	232	379			374	379	
자본총계(지배)	187	232	377			374	377	
자본총계(비지배)								
자본금	1	1	36			36	36	
영업활동현금흐름	6	40	-10				8	
투자활동현금흐름	-75	-59	-134				-9	
재무활동현금흐름	59	26	132				0	
CAPEX	78	71	68				2	
FCF	-71	-31	-78			0	6	
이자발생부채	44	64	62			56	62	
영업이익률	11.49	15.02	3.36			-3.30	3.75	
순이익률	9.44	16.38	5.19			-1.29	4.87	
ROE(%)	6.83	17.00						
ROA(%)	5.23	12.43						
부채비율	33.58	39.47	24.68			20.26	24.68	
자본유보율	13,871.51	17,038.55	936.53			927.57	936.53	
EPS(원)	267	821	164			-8	45	
PER(배)			60.15					
BPS(원)	4,390	4,090	5,197			5,150	5,197	
PBR(배)	0.00	0.00	1.89			1.35	1.89	
현금DPS(원)	0	0			0	0		
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00			0.00	0.00	
발행주식수(보통주)	4,200,000	5,659,500	7,256,000		5,659,500	7,256,000	7,256,000	
