	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	661	836	1,088		218	341	297	
영업이익	36	132	179		43	47	42	
영업이익(발표기준)	36	132	179		43	47	42	
세전계속사업이익	50	94	154		39	36	35	
당기순이익	59	117	162		38	39	36	
당기순이익(지배)	59	108	150		37	37	35	
당기순이익(비지배)								
자산총계	928	1,186	1,697		1,619	1,697	1,870	
부채총계	546	557	810		808	810	942	
자본총계	382	628	887		811	887	928	
자본총계(지배)	349	586	833		759	833	872	
자본총계(비지배)	33							
자본금	255	302	336		330	336	338	
영업활동현금흐름	21	-68	59		37	20	-47	
투자활동현금흐름	-41	-83	-335		-48	-100	-76	
재무활동현금흐름	51	142	263		98	-12	141	
CAPEX	28	81	190		64	86	65	
FCF	-8	-149	-131		-28	-66	-112	
이자발생부채	442	459	652		664	652	789	
영업이익률	5.51	15.75	16.48		19.75	13.88	14.10	
순이익률	8.89	14.00	14.88		17.33	11.54	12.23	
ROE(%)		23.10	21.11		23.80	21.11	19.89	
ROA(%)		11.08	11.23		12.30	11.23	10.14	
부채비율	143.06	88.68	91.26		99.68	91.26	101.50	
자본유보율	3.87	67.60	123.41		110.46	123.41	133.80	
EPS(원)	115	196	234		56	56	52	
PER(배)	11.42	7.65	7.74		7.53	7.74	5.26	
BPS(원)	685	972	1,255		1,167	1,255	1,307	
PBR(배)	1.92	1.54	1.44		1.57	1.44	0.93	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	50,980,259	60,370,076	67,272,282		65,932,712	67,272,282	67,672,282	
