	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	922	872	1,031	1,324	258	265	258	253
영업이익	-27	-54	85	177	9	42	33	26
영업이익(발표기준)	-27	-54	85		9	42	33	
세전계속사업이익	-28	-43	3	164	-53	47	6	16
당기순이익	-115	-79	-19	139	-67	37	15	
당기순이익(지배)	-115	-78	-13	139	-67	37	19	14
당기순이익(비지배)								
자산총계	506	552	649	822	554	586	649	
부채총계	167	287	399	447	355	348	399	
자본총계	339	265	250	376	199	238	250	
자본총계(지배)	339	266	258	385	202	240	258	
자본총계(비지배)								
자본금	59	59	59	62	59	59	59	
영업활동현금흐름	63	-101	28	140	0	8	11	
투자활동현금흐름	1	-57	-98	-22	-38	-1	-50	
재무활동현금흐름	0	159	-15	21	-5	-3	-4	
CAPEX	2	1	3	10	0	0	1	
FCF	62	-102	25	125	-1	8	10	
이자발생부채	1	160	214		189	214	214	
영업이익률	-2.98	-6.25	8.29	13.37	3.32	15.94	12.88	10.28
순이익률	-12.46	-9.11	-1.84	10.50	-26.17	13.80	5.65	
ROE(%)	-29.01	-25.69	-4.91	43.16	-54.51	-23.63	-4.91	
ROA(%)	-20.99	-15.01	-3.16	18.89	-29.27	-12.30	-3.16	
부채비율	49.37	108.20	159.50	119.04	177.87	146.60	159.50	
자본유보율	788.15	656.71	634.05		539.11	601.29	634.05	
EPS(원)	-975	-660	-109	999	-568	311	164	108
PER(배)	N/A	N/A	N/A	13.41	N/A	N/A	N/A	
BPS(원)	3,100	2,434	2,356	2,887	1,844	2,195	2,356	
PBR(배)	4.42	4.23	3.42	4.64	3.63	3.53	3.42	
현금DPS(원)	0	0	0	0	0	0	0	
현금배당수익률	0.00	0.00	0.00	0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,783,395	11,783,395	11,783,395		11,783,395	11,783,395	11,783,395	
