	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	928	897	848		211	173	195	
영업이익	-60	59	70		34	9	6	
영업이익(발표기준)	-60	59	70		34	9	6	
세전계속사업이익	-52	59	54		29	15	-14	
당기순이익	-54	52	41		24	11	-15	
당기순이익(지배)	-47	54	45		26	11	-14	
당기순이익(비지배)	-6							
자산총계	910	904	996		953	960	996	
부채총계	264	245	295		248	244	295	
자본총계	646	659	701		705	716	701	
자본총계(지배)	630	631	676		678	690	676	
자본총계(비지배)	17							
자본금	74	74	74		74	74	74	
영업활동현금흐름	-107	40	108		40	1	38	
투자활동현금흐름	85	48	-41		-24	-5	-9	
재무활동현금흐름		-45	-6		-1	-1	-2	
CAPEX	1	1	0		0	0	0	
FCF	-108	39	108		40	1	38	
이자발생부채	0	0	31		7	7	31	
영업이익률	-6.43	6.63	8.28		15.91	5.41	3.31	
순이익률	-5.77	5.82	4.86		11.45	6.30	-7.87	
ROE(%)	-7.28	8.57	6.90		10.48	8.34	6.90	
ROA(%)	-5.74	5.75	4.34		6.96	5.50	4.34	
부채비율	40.80	37.19	42.11		35.25	34.06	42.11	
자본유보율	884.74	954.68	1,016.00		1,018.80	1,034.17	1,016.00	
EPS(원)	-320	364	304		174	77	-94	
PER(배)	N/A	15.24	18.57		15.09	16.50	18.57	
BPS(원)	4,590	4,772	5,116		5,131	5,218	5,116	
PBR(배)	1.70	1.16	1.10		1.34	1.18	1.10	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	14,827,550	14,827,550	14,827,550		14,827,550	14,827,550	14,827,550	
