	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	458	506	579		150	146	160	
영업이익	16	4	-33		-2	-7	-12	
영업이익(발표기준)	16	4	-33		-2	-7	-12	
세전계속사업이익	15	9	-34		-1	-6	-16	
당기순이익	11	10	-22		1	-3	-12	
당기순이익(지배)	11	10	-23		1	-3	-13	
당기순이익(비지배)								
자산총계	554	573	681		652	696	681	
부채총계	70	95	202		186	195	202	
자본총계	483	477	479		466	501	479	
자본총계(지배)	483	477	440		466	463	440	
자본총계(비지배)								
자본금	53	53	53		53	53	53	
영업활동현금흐름	29	5	2		21	15	-13	
투자활동현금흐름	363	-153	-109		-8	-65	-44	
재무활동현금흐름	-8	-5	10		-10	16	-6	
CAPEX	11	48	53		8	31	23	
FCF	17	-43	-51		13	-16	-36	
이자발생부채	0	0	73		71	70	73	
영업이익률	3.60	0.86	-5.62		-1.37	-4.82	-7.27	
순이익률	2.31	1.98	-3.86		0.98	-2.13	-7.68	
ROE(%)	2.19	2.09			-1.29			
ROA(%)	1.93	1.78			-0.98			
부채비율	14.55	20.00	42.21		39.88	38.89	42.21	
자본유보율	815.73	811.71	742.13		790.65	785.24	742.13	
EPS(원)	100	95	-216		14	-27	-123	
PER(배)	499.12	483.43	N/A		N/A			
BPS(원)	4,579	4,522	4,174		4,416	4,389	4,174	
PBR(배)	10.92	10.15	9.08		7.29	7.29	9.08	
현금DPS(원)	50	35	25		0	0	25	
현금배당수익률	0.10	0.08	0.07					
현금배당성향(%)	49.91	36.86	-11.59		0.00	0.00	-20.35	
발행주식수(보통주)	10,554,054	10,554,054	10,554,054		10,554,054	10,554,054	10,554,054	
