	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,766	1,586	1,667		353	452	419	
영업이익	91	-6	34		-2	15	21	
영업이익(발표기준)	91	-6	34		-2	15	21	
세전계속사업이익	84	18	56		3	12	17	
당기순이익	62	10	41		-1	9	14	
당기순이익(지배)	62	10	41		-1	9	14	
당기순이익(비지배)								
자산총계	1,466	1,381	1,417		1,349	1,417	1,398	
부채총계	491	402	398		343	398	368	
자본총계	975	979	1,019		1,006	1,019	1,030	
자본총계(지배)	975	979	1,019		1,006	1,019	1,030	
자본총계(비지배)								
자본금	77	77	77		77	77	77	
영업활동현금흐름	156	18	74		-51	22	20	
투자활동현금흐름	-120	42	-203		-59	-53	-8	
재무활동현금흐름	-13	-4	-16		-1	-2	-2	
CAPEX	63	18	30		3	19	5	
FCF	93	0	44		-54	4	15	
이자발생부채	0	0	11		12	11	9	
영업이익률	5.16	-0.36	2.01		-0.50	3.28	4.92	
순이익률	3.53	0.64	2.46		-0.30	2.02	3.43	
ROE(%)	6.46	1.04	4.10		5.66	4.10	3.87	
ROA(%)	4.24	0.71	2.93		4.08	2.93	2.72	
부채비율	50.40	41.06	39.10		34.04	39.10	35.76	
자본유보율	1,219.63	1,235.10	1,280.46		1,260.72	1,280.46	1,287.46	
EPS(원)	406	66	267		-7	60	94	
PER(배)	9.78	39.07	11.34		9.90	11.34	13.11	
BPS(원)	6,446	6,496	6,762		6,677	6,762	6,840	
PBR(배)	0.62	0.40	0.45		0.54	0.45	0.49	
현금DPS(원)	37	66	66		0	66		
현금배당수익률	0.93	2.55	2.18					
현금배당성향(%)	8.98	97.92	24.27		0.00	108.62		
발행주식수(보통주)	15,340,000	15,340,000	15,340,000		15,340,000	15,340,000	15,340,000	
