	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	540	397	458		167	88	69	
영업이익	-40	-58	-75		-13	-23	-30	
영업이익(발표기준)	-40	-58	-75		-13	-23	-30	
세전계속사업이익	-69	-92	-136		-36	-56	-46	
당기순이익	-60	-105	-129		-36	-64	-49	
당기순이익(지배)	-54	-102	-127		-35	-62	-49	
당기순이익(비지배)	-6							
자산총계	625	631	558		625	558	645	
부채총계	282	355	332		338	332	230	
자본총계	343	276	227		287	227	415	
자본총계(지배)	344	262	215		274	215	401	
자본총계(비지배)	-1							
자본금	267	282	318		318	318	470	
영업활동현금흐름	-54	-94	-2		23	-22	-44	
투자활동현금흐름	-191	-94	-43		-25	6	-107	
재무활동현금흐름	207	168	18		1	11	156	
CAPEX	18	10	7		0	2	0	
FCF	-73	-105	-9		24	-25	-45	
이자발생부채	150	247	212		232	212	118	
영업이익률	-7.43	-14.60	-16.28		-7.89	-26.03	-43.55	
순이익률	-11.14	-26.40	-28.24		-21.32	-72.82	-70.36	
ROE(%)	-20.03	-33.66	-53.13		-30.47	-52.86	-49.30	
ROA(%)	-11.01	-16.70	-21.75		-13.80	-21.64	-26.71	
부채비율	82.44	128.44	146.34		117.77	146.34	55.35	
자본유보율	33.11	13.71	-13.88		4.46	-13.88	-1.03	
EPS(원)	-123	-183	-209		-56	-98	-60	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	647	466	339		431	339	427	
PBR(배)	2.94	2.17	2.19		2.06	2.19	1.11	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	53,326,454	56,357,072	63,676,845		63,676,845	63,676,845	93,948,986	
