	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	225	296	327		70	107	85	
영업이익	18	51	34		5	10	13	
영업이익(발표기준)	18	51	34		5	10	13	
세전계속사업이익	15	11	37		8	7	23	
당기순이익	21	4	37		7	6	20	
당기순이익(지배)	21	4	37		7	6	20	
당기순이익(비지배)								
자산총계	297	493	573		554	573	588	
부채총계	110	45	91		79	91	106	
자본총계	187	448	483		475	483	482	
자본총계(지배)	187	448	483		475	483	482	
자본총계(비지배)	0							
자본금	119	152	152		152	152	152	
영업활동현금흐름	10	20	31		-6	19	7	
투자활동현금흐름	-1	-131	-55		-31	24	-40	
재무활동현금흐름	50	161	11		-1	-1	-1	
CAPEX	8	12	53		8	16	11	
FCF	1	9	-21		-14	3	-4	
이자발생부채	42	0	39		30	39	39	
영업이익률	8.14	17.09	10.32		6.65	9.31	15.71	
순이익률	9.10	1.32	11.22		10.48	5.58	23.06	
ROE(%)	11.62	1.23	7.88			7.88	9.43	
ROA(%)	8.19	0.99	6.88			6.88	7.97	
부채비율	58.83	10.03	18.75		16.69	18.75	21.98	
자본유보율	57.32	192.86	206.94		203.01	206.94	209.76	
EPS(원)	86	16	120		24	20	64	
PER(배)		201.78	34.88			34.88	18.55	
BPS(원)	786	1,472	1,586		1,560	1,586	1,585	
PBR(배)	0.00	2.19	2.65		2.89	2.65	1.69	
현금DPS(원)	0	50	50		0	50		
현금배당수익률		1.55	1.19					
현금배당성향(%)	0.00	389.89	41.52		0.00	254.05		
발행주식수(보통주)	23,746,200	30,423,558	30,423,558		30,423,558	30,423,558	30,423,558	
