	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	290	295	177		41	33	64	
영업이익	-58	-9	-102		-27	-18	-26	
영업이익(발표기준)	-58	-9	-102		-27	-18	-26	
세전계속사업이익	-48	378	-370		-50	-40	-152	
당기순이익	-56	328	-353		-55	-37	-134	
당기순이익(지배)	-56	338	-334		-45	-35	-132	
당기순이익(비지배)								
자산총계	1,218	1,992	1,621		1,871	1,818	1,621	
부채총계	453	624	553		650	617	553	
자본총계	765	1,368	1,068		1,221	1,201	1,068	
자본총계(지배)	765	1,273	1,072		1,214	1,194	1,072	
자본총계(비지배)								
자본금	75	89	95		92	94	95	
영업활동현금흐름	-40	-32	-136		-80	-12	-48	
투자활동현금흐름	-410	-105	151		233	-93	-9	
재무활동현금흐름	440	183	6		123	-19	-79	
CAPEX	1	2	19		11	6	1	
FCF	-41	-34	-154		-91	-17	-49	
이자발생부채	398	472	490		565	537	490	
영업이익률	-19.87	-3.11	-57.49		-65.61	-55.46	-40.10	
순이익률	-19.30	110.95	-199.38		-134.43	-110.99	-208.16	
ROE(%)	-9.13	33.13	-28.53		0.07	-6.88	-28.53	
ROA(%)	-5.47	20.42	-19.56		-1.41	-6.11	-19.56	
부채비율	59.18	45.63	51.76		53.20	51.35	51.76	
자본유보율	1,023.10	1,346.56	1,041.53		1,222.83	1,177.71	1,041.53	
EPS(원)	-94	411	-362		-49	-38	-140	
PER(배)	N/A	2.60	N/A		1,043.45	N/A	N/A	
BPS(원)	1,024	1,433	1,132		1,315	1,272	1,132	
PBR(배)	1.59	0.75	0.86		0.70	0.78	0.86	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	74,704,955	88,891,450	94,685,458		92,326,547	93,934,506	94,685,458	
