	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	350	336	1,832		515	457	463	
영업이익	67	46	174		46	2	59	
영업이익(발표기준)	67	46	174		46	2	59	
세전계속사업이익	40	41	66		42	-4	-36	
당기순이익	38	93	129		34	7	37	
당기순이익(지배)	38	93	129		34	7	37	
당기순이익(비지배)								
자산총계	2,331	2,636	4,818		5,056	5,023	4,818	
부채총계	1,014	996	948		1,165	1,156	948	
자본총계	1,317	1,640	3,870		3,891	3,867	3,870	
자본총계(지배)	1,317	1,640	3,870		3,891	3,867	3,870	
자본총계(비지배)								
자본금	905	905	1,418		1,418	1,418	1,418	
영업활동현금흐름	83	58	183		264	15	-174	
투자활동현금흐름	-166	9	-1,806		-195	33	323	
재무활동현금흐름	80	-30	1,809		-39	-40	-143	
CAPEX	4	30	47		13	10	16	
FCF	79	28	135		251	5	-190	
이자발생부채	630	600	397		474	498	397	
영업이익률	19.09	13.63	9.52		8.91	0.50	12.81	
순이익률	10.73	27.68	7.02		6.59	1.47	8.07	
ROE(%)	2.89	6.29	4.67		5.52	6.08	4.67	
ROA(%)	1.66	3.74	3.45		3.89	4.29	3.45	
부채비율	76.98	60.73	24.50		29.95	29.88	24.50	
자본유보율	16.53	26.70	61.24		62.68	61.03	61.24	
EPS(원)	42	103	95		24	5	26	
PER(배)	41.78	24.25	56.29		24.45	23.95	56.29	
BPS(원)	1,455	1,812	2,736		2,751	2,734	2,736	
PBR(배)	1.19	1.37	1.95		1.17	1.13	1.95	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	90,509,897	90,509,897	90,509,897		90,509,897	90,509,897	90,509,897	
