	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	300	428	457		54	224	73	
영업이익	27	9	71		-1	69	0	
영업이익(발표기준)	27	9	71		-1	69	0	
세전계속사업이익	1	-2	26		7	6	14	
당기순이익	1	-7	7		6	-8	11	
당기순이익(지배)	1	-7	7		6	-8	11	
당기순이익(비지배)								
자산총계	1,037	997	1,026		1,032	1,026	1,070	
부채총계	217	182	204		202	204	245	
자본총계	821	815	823		830	823	825	
자본총계(지배)	821	815	823		830	823	825	
자본총계(비지배)								
자본금	75	75	75		75	75	75	
영업활동현금흐름	71	-11	71		65	-7	0	
투자활동현금흐름	-81	68	-51		-42	2	-1	
재무활동현금흐름	12	-3	-1		1	-1	1	
CAPEX	4	2	51		39	1	0	
FCF	67	-13	21		26	-8	0	
이자발생부채	0	0	2		1	2	2	
영업이익률	9.06	2.06	15.60		-1.40	31.05	0.15	
순이익률	0.22	-1.55	1.56		10.18	-3.76	15.37	
ROE(%)	0.08	-0.81	0.87		0.02	0.87	1.51	
ROA(%)	0.07	-0.65	0.71		0.02	0.71	1.23	
부채비율	26.40	22.34	24.78		24.37	24.78	29.73	
자본유보율	1,110.62	1,099.39	1,104.48		1,115.24	1,104.48	1,106.86	
EPS(원)	4	-44	48		37	-56	74	
PER(배)	1,954.73	N/A	147.90		6,354.29	147.89	67.70	
BPS(원)	5,876	5,806	5,844		5,897	5,844	5,862	
PBR(배)	1.45	1.11	1.20		1.15	1.20	0.95	
현금DPS(원)	0	0	70		0	70		
현금배당수익률	0.00	0.00	1.00			1.04		
현금배당성향(%)	0.00	0.00	138.15		0.00	-117.21		
발행주식수(보통주)	15,014,804	15,014,804	15,014,804		15,014,804	15,014,804	15,014,804	
