	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	172	357	376		84	87	117	
영업이익	-148	-123	-222		-62	-47	-76	
영업이익(발표기준)	-148	-123	-222		-62	-47	-76	
세전계속사업이익	-188	-188	-128		66	-28	-111	
당기순이익	-190	-184	-139		63	-28	-125	
당기순이익(지배)	-187	-180	-133		64	-27	-121	
당기순이익(비지배)	-2							
자산총계	1,492	1,355	1,234		1,495	1,379	1,234	
부채총계	141	185	210		309	220	210	
자본총계	1,350	1,170	1,024		1,185	1,158	1,024	
자본총계(지배)	1,348	1,170	1,030		1,187	1,161	1,030	
자본총계(비지배)	2							
자본금	56	56	56		56	56	56	
영업활동현금흐름	-86	78	-27		56	-49	-34	
투자활동현금흐름	77	-167	140		239	-128	37	
재무활동현금흐름	49	68	-99		11	-104	-12	
CAPEX	7	14	6		1	2	1	
FCF	-93	64	-32		55	-51	-35	
이자발생부채	91	131	143		264	166	143	
영업이익률	-86.25	-34.51	-59.01		-73.16	-54.04	-64.72	
순이익률	-110.47	-51.49	-36.97		74.87	-32.04	-106.89	
ROE(%)	-13.26	-14.33	-12.10		-9.22	-9.95	-12.10	
ROA(%)	-12.68	-12.92	-10.74		-8.25	-9.15	-10.74	
부채비율	10.47	15.82	20.52		26.11	19.04	20.52	
자본유보율	2,887.16	2,660.94	2,417.44		2,689.53	2,641.57	2,417.44	
EPS(원)	-1,686	-1,613	-1,188		571	-240	-1,083	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	13,601	11,735	10,338		11,913	11,650	10,338	
PBR(배)	1.08	0.70	0.71		0.72	0.63	0.71	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,152,510	11,204,370	11,204,370		11,204,370	11,204,370	11,204,370	
