	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	307	284	285		67	82	79	
영업이익	7	3	4		7	-1	0	
영업이익(발표기준)	7	3	4		7	-1	0	
세전계속사업이익	-7	3	1		8	4	-11	
당기순이익	-8	0	-2		7	5	-13	
당기순이익(지배)	-8	0	-2		7	5	-13	
당기순이익(비지배)								
자산총계	660	670	686		680	684	686	
부채총계	271	280	297		284	282	297	
자본총계	390	390	389		396	402	389	
자본총계(지배)	390	390	389		396	402	389	
자본총계(비지배)								
자본금	34	68	68		68	68	68	
영업활동현금흐름	-6	3	16		-13	5	16	
투자활동현금흐름	-30	-12	-19		8	-12	3	
재무활동현금흐름	29	6	18		-9	7	6	
CAPEX	30	27	15		5	12	-6	
FCF	-36	-24	1		-17	-6	22	
이자발생부채	240	246	267		254	260	267	
영업이익률	2.15	1.21	1.34		10.06	-1.23	0.48	
순이익률	-2.53	-0.09	-0.79		10.03	6.58	-16.84	
ROE(%)	-1.96	-0.06	-0.58		0.81	3.35	-0.58	
ROA(%)	-1.17	-0.04	-0.33		0.48	1.97	-0.33	
부채비율	69.51	71.84	76.55		71.63	70.08	76.55	
자본유보율	1,045.99	472.27	468.97		480.50	488.35	468.97	
EPS(원)	-57	-2	-16		49	39	-97	
PER(배)	N/A	N/A	N/A		99.55	22.75	N/A	
BPS(원)	2,844	2,848	2,837		2,894	2,937	2,837	
PBR(배)	0.80	0.71	0.67		0.81	0.75	0.67	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	13,698,476	13,698,476	13,698,476		13,698,476	13,698,476	13,698,476	
