	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	389	327	318		69	70	89	
영업이익	6	-29	-25		-11	-4	-12	
영업이익(발표기준)	6	-29	-25		-11	-4	-12	
세전계속사업이익	12	-34	-24		-11	-3	-13	
당기순이익	13	-32	-30		-13	-3	-16	
당기순이익(지배)	13	-32	-28		-12	-3	-16	
당기순이익(비지배)	0							
자산총계	393	341	326		334	333	326	
부채총계	58	37	53		41	45	53	
자본총계	335	303	273		293	289	273	
자본총계(지배)	334	303	274		293	289	274	
자본총계(비지배)	1							
자본금	60	60	60		60	60	60	
영업활동현금흐름	0	-16	-7		-2	-7	-2	
투자활동현금흐름	21	-3	2		0	-1	9	
재무활동현금흐름	1	2	-3		-2		-2	
CAPEX	10	5	7		2	0	5	
FCF	-10	-20	-15		-4	-7	-7	
이자발생부채	0	2	9		7	6	9	
영업이익률	1.49	-8.82	-7.76		-16.52	-5.29	-13.31	
순이익률	3.42	-9.80	-9.29		-18.51	-4.56	-18.20	
ROE(%)	4.05	-10.13	-9.87		-9.17	-8.76	-9.87	
ROA(%)	3.44	-8.73	-8.87		-8.33	-8.05	-8.87	
부채비율	17.18	12.26	19.28		13.95	15.46	19.28	
자본유보율	527.07	475.10	427.24		458.68	454.29	427.24	
EPS(원)	110	-270	-238		-98	-22	-134	
PER(배)	18.83	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,021	2,739	2,477		2,650	2,615	2,477	
PBR(배)	0.69	0.81	1.00		0.91	1.02	1.00	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,968,040	11,968,040	11,968,040		11,968,040	11,968,040	11,968,040	
