	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	240	406	142	172	23	20	14	
영업이익	43	82	-10	5	-10	-5	-8	
영업이익(발표기준)	43	82	-10		-10	-5	-8	
세전계속사업이익	28	83	-2		-4	1	-14	
당기순이익	22	68	-3		-3	1	-13	
당기순이익(지배)	22	68	-3	5	-3	1	-13	
당기순이익(비지배)								
자산총계	325	382	387		350	408	387	
부채총계	68	73	84		36	92	84	
자본총계	257	309	303		314	315	303	
자본총계(지배)	257	309	303		314	315	303	
자본총계(비지배)								
자본금	21	21	21		21	21	21	
영업활동현금흐름	65	24	-7		20	-23	-39	
투자활동현금흐름	-127	-26	9		1	-41	75	
재무활동현금흐름	45	-6	41		-6	49	-1	
CAPEX	6	53	0		0	0	0	
FCF	59	-29	-8		20	-23	-39	
이자발생부채	15	9	56		9	57	56	
영업이익률	17.74	20.17	-6.86	2.91	-41.64	-27.29	-60.35	
순이익률	9.12	16.75	-2.44		-12.19	3.56	-95.57	
ROE(%)	13.71		-1.13		25.55	13.38	-1.13	
ROA(%)	7.37		-0.90		18.45	9.64	-0.90	
부채비율	26.23	23.66	27.57		11.43	29.23	27.57	
자본유보율	1,102.65	1,337.37	1,302.39		1,360.66	1,363.95	1,302.39	
EPS(원)	209	531	-27	34	-22	5	-104	
PER(배)	22.19	4.93	N/A	691.23	7.47	15.35	N/A	
BPS(원)	2,010	2,408	2,357		2,450	2,457	2,357	
PBR(배)	6.92	3.26	5.79		5.10	5.80	5.79	
현금DPS(원)	0	33	0		0	0	0	
현금배당수익률	0.00	1.27	0.00					
현금배당성향(%)	0.00	6.29	0.00		0.00	0.00	0.00	
발행주식수(보통주)	12,810,000	12,837,000	12,856,890		12,837,000	12,837,000	12,856,890	
