	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	589	631	675		170	167	181	
영업이익	3	13	-4		2	-6	-3	
영업이익(발표기준)	3	13	-4		2	-6	-3	
세전계속사업이익	8	4	-12		0	-9	-6	
당기순이익	14	6	-11		1	-8	-7	
당기순이익(지배)	16	6	-9		2	-7	-7	
당기순이익(비지배)	-2							
자산총계	835	840	867		880	870	867	
부채총계	303	311	350		346	345	350	
자본총계	532	529	517		533	525	517	
자본총계(지배)	542	540	531		545	538	531	
자본총계(비지배)	-10							
자본금	142	142	142		142	142	142	
영업활동현금흐름	-7	20	42		19	2	16	
투자활동현금흐름	8	-14	-24		-8	-3	-9	
재무활동현금흐름	79	-12	-21		-3	-1	-15	
CAPEX	4	20	14		3	7	2	
FCF	-11	1	28		16	-5	14	
이자발생부채	167	164	181		176	177	181	
영업이익률	0.54	2.10	-0.54		1.38	-3.41	-1.90	
순이익률	2.34	0.98	-1.66		0.58	-4.99	-3.92	
ROE(%)	3.18	1.19	-1.69		-1.24	-3.74	-1.69	
ROA(%)	1.74	0.74	-1.31		-0.88	-2.62	-1.31	
부채비율	57.03	58.84	67.62		64.93	65.69	67.62	
자본유보율	286.11	284.62	275.57		288.11	283.26	275.57	
EPS(원)	57	23	-32		5	-24	-25	
PER(배)	80.80	192.74	N/A		N/A	N/A	N/A	
BPS(원)	1,914	1,906	1,865		1,924	1,899	1,865	
PBR(배)	2.42	2.29	2.03		2.24	1.91	2.03	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	28,310,231	28,310,231	28,445,001		28,310,231	28,310,231	28,445,001	
