	2016/12	2017/12	2018/12	2019/12	2019/03	2019/06	2019/09	2019/12
매출액	1,084	987	930		160	256	246	
영업이익	94	65	55		7	23	27	
영업이익(발표기준)	101	65	55		7	23	27	
세전계속사업이익	-60	42	58		10	20	27	
당기순이익	-96	28	35		6	9	20	
당기순이익(지배)	-96	28	35		6	9	20	
당기순이익(비지배)								
자산총계	2,154	2,103	2,083		2,199	2,173	2,195	
부채총계	220	205	165		176	174	176	
자본총계	1,934	1,898	1,918		2,023	1,999	2,018	
자본총계(지배)	1,934	1,898	1,918		2,023	1,999	2,018	
자본총계(비지배)								
자본금	831	829	861		892	889	891	
영업활동현금흐름	41	134	4		169	8	81	
투자활동현금흐름	9	-63	-55		3	-3	148	
재무활동현금흐름	2	41	30					
CAPEX	1	2	0		0	2	3	
FCF	40	132	4		169	6	78	
이자발생부채	52	49	72		86	78	81	
영업이익률	8.69	6.60	5.95		4.42	8.91	11.12	
순이익률	-8.86	2.83	3.72		3.84	3.63	7.95	
ROE(%)	-4.98	1.46	1.81		1.63	1.45	1.86	
ROA(%)	-4.29	1.31	1.65		1.49	1.34	1.72	
부채비율	11.35	10.80	8.59		8.69	8.73	8.74	
자본유보율	130.69	127.00	128.41		124.94	130.14	119.11	
EPS(원)	-110	29	32		6	9	18	
PER(배)	N/A	18.25	7.37		8.52	8.59	6.79	
BPS(원)	2,066	1,877	1,760		1,856	1,834	1,852	
PBR(배)	0.45	0.28	0.13		0.14	0.13	0.12	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	93,613,158	101,153,324	109,000,686		109,000,686	109,000,686	109,000,686	
