	2017/03	2018/03	2019/03	2020/03	2019/06	2019/09	2019/12	2020/03
매출액	1,604	1,701	2,075		282	227	649	
영업이익	17	-15	18		-14	-18	41	
영업이익(발표기준)	17	-15	18		-14	-18	41	
세전계속사업이익	23	11	19		-13	-19	40	
당기순이익	17	9	16		-11	-14	32	
당기순이익(지배)	17	9	16		-11	-14	32	
당기순이익(비지배)								
자산총계	534	668	612		643	635	922	
부채총계	297	428	362		409	416	670	
자본총계	237	240	249		234	220	251	
자본총계(지배)	237	240	249		234	220	251	
자본총계(비지배)								
자본금	192	192	192		192	192	192	
영업활동현금흐름	61	-34	6		-12	-123	228	
투자활동현금흐름	-64	-110	5		-4	-2	-2	
재무활동현금흐름	-5	98	-4		24	21	-49	
CAPEX	65	92	7		3	1	1	
FCF	-4	-126	-1		-14	-123	227	
이자발생부채		100	106		130	150	101	
영업이익률	1.04	-0.88	0.86		-4.79	-8.13	6.35	
순이익률	1.03	0.50	0.75		-4.06	-6.29	4.89	
ROE(%)	7.15	3.57	6.40		7.68	-0.95	-1.10	
ROA(%)	3.35	1.42	2.44		2.51	-0.30	-0.27	
부채비율	125.37	178.71	145.41		175.00	189.17	266.58	
자본유보율	23.20	24.63	30.32		22.36	14.94	31.44	
EPS(원)	43	22	41		-30	-37	82	
PER(배)	40.42	56.21	33.07		29.03	N/A	N/A	
BPS(원)	616	623	649		609	572	654	
PBR(배)	2.82	2.00	2.07		2.16	2.66	2.10	
현금DPS(원)	15	10	10					
현금배당수익률	0.86	0.80	0.74					
현금배당성향(%)	34.84	45.14	24.58		0.00	0.00		
발행주식수(보통주)	38,428,915	38,428,915	38,428,915		38,428,915	38,428,915	38,428,915	
