	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	253	392	555		104	123	74	
영업이익	-219	21	-54		-26	-42	1	
영업이익(발표기준)	-219	21	-54		-26	-42	1	
세전계속사업이익	-411	37	-53		-22	-53	17	
당기순이익	-342	28	-77		-17	-77	18	
당기순이익(지배)	-342	28	-77		-17	-77	18	
당기순이익(비지배)	0							
자산총계	895	808	665		736	665	678	
부채총계	487	176	112		107	112	57	
자본총계	409	632	553		629	553	621	
자본총계(지배)	408	632	553		629	553	620	
자본총계(비지배)	0							
자본금	112	123	123		123	123	127	
영업활동현금흐름	-138	119	82		12	47	6	
투자활동현금흐름	-99	40	-78		-11	-9	-88	
재무활동현금흐름	284	-100	-134		-17	1	45	
CAPEX	21	15	33		14	2	2	
FCF	-159	104	48		-2	45	5	
이자발생부채	243	127	46		46	46	31	
영업이익률	-86.32	5.27	-9.66		-25.27	-33.83	1.83	
순이익률	-134.92	7.19	-13.89		-16.61	-62.31	23.70	
ROE(%)	-57.46	5.40	-13.02		9.41	-13.02	-11.90	
ROA(%)	-39.02	3.31	-10.46		7.23	-10.46	-9.87	
부채비율	119.02	27.82	20.23		16.97	20.23	9.19	
자본유보율	295.43	444.10	379.59		441.35	379.59	419.76	
EPS(원)	-1,552	119	-313		-70	-310	70	
PER(배)	N/A	39.92	N/A		30.49	N/A	N/A	
BPS(원)	1,859	2,607	2,279		2,592	2,279	2,487	
PBR(배)	5.36	1.82	3.38		2.71	3.38	1.89	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	22,369,349	24,637,529	24,657,529		24,657,529	24,657,529	25,348,136	
