	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	400	434	646		138	215	238	
영업이익	23	24	19		1	11	-4	
영업이익(발표기준)	23	24	19		1	11	-4	
세전계속사업이익	26	-112	-63		48	-167	-31	
당기순이익	26	-66	-60		39	-138	-31	
당기순이익(지배)	26	-66	-60		39	-138	-31	
당기순이익(비지배)								
자산총계	275	701	719		677	719	1,387	
부채총계	102	439	472		341	472	408	
자본총계	173	261	247		336	247	978	
자본총계(지배)	173	261	247		336	247	978	
자본총계(비지배)								
자본금	64	106	112		106	112	146	
영업활동현금흐름	48	14	-43		17	-54	40	
투자활동현금흐름	-55	-69	-72		-10	90	-847	
재무활동현금흐름	50	290	-18		-2	-23	729	
CAPEX	13	13	19		4	8	14	
FCF	35	1	-61		13	-62	26	
이자발생부채	29	174	165		203	165	275	
영업이익률	5.71	5.54	2.92		0.37	5.23	-1.71	
순이익률	6.49	-15.27	-9.36		28.51	-63.97	-13.07	
ROE(%)	16.44		-23.79			-23.79	-14.77	
ROA(%)	10.59		-8.52			-8.52	-8.82	
부채비율	58.99	168.13	191.07		101.32	191.07	41.71	
자본유보율	126.39	120.77	92.12		188.58	92.12	218.09	
EPS(원)	81	-181	-114		75	-253	-48	
PER(배)	10.26	N/A	N/A		N/A	N/A	N/A	
BPS(원)	538	495	442		637	442	1,337	
PBR(배)	1.54	3.01	3.48		1.43	3.48	1.82	
현금DPS(원)	0	0	0		0	0		
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	32,188,175	52,788,688	55,950,318		52,788,687	55,950,318	73,171,900	
