	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	85	149	169		72	13	66	
영업이익	53	82	108		42	0	62	
영업이익(발표기준)	53	82	108		42	0	62	
세전계속사업이익	52	80	106		41	0	62	
당기순이익	40	62	85		33	0	50	
당기순이익(지배)	40	62	85		33	0	50	
당기순이익(비지배)								
자산총계	259	288	573		526	515	573	
부채총계	10	56	61		60	49	61	
자본총계	249	232	512		466	466	512	
자본총계(지배)	249	232	512		466	466	512	
자본총계(비지배)								
자본금	73	77	98		98	98	98	
영업활동현금흐름	-11	83	-16		0	-30	9	
투자활동현금흐름	0	-68	-57		0	-1	26	
재무활동현금흐름	0	-35	155		0	-1	-1	
CAPEX	0	4	3			1	1	
FCF								
이자발생부채	0	32	10		10	10	10	
영업이익률	61.61	54.88	63.78		58.01	-0.48	93.50	
순이익률	47.41	41.71	50.34		45.66	-2.34	74.53	
ROE(%)	18.10	25.75	22.88					
ROA(%)	16.94	22.67	19.77					
부채비율	3.84	24.02	11.93		12.88	10.59	11.93	
자본유보율	239.23	201.83	424.82		377.68	377.37	424.82	
EPS(원)	275	443	604		243	-2	317	
PER(배)			12.86					
BPS(원)	1,696	2,021	3,280		2,985	2,983	3,280	
PBR(배)	0.00	0.00	2.37		2.48	2.73	2.37	
현금DPS(원)	0	0	160		0	0	160	
현금배당수익률			2.06					
현금배당성향(%)	0.00	0.00	29.34		0.00	0.00	50.42	
발행주식수(보통주)	14,690,000	11,490,000	15,610,000		15,610,000	15,610,000	15,610,000	
