	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	428	499	526		157	130	118	
영업이익	0	13	69		44	19	0	
영업이익(발표기준)	0	13	69		44	19	0	
세전계속사업이익	2	18	64		44	20	-7	
당기순이익	-3	8	51		34	15	-3	
당기순이익(지배)	-1	15	49		32	15	-3	
당기순이익(비지배)	-2							
자산총계	239	241	322		301	311	322	
부채총계	54	48	78		69	63	78	
자본총계	185	193	244		232	247	244	
자본총계(지배)	136	168	217		205	220	217	
자본총계(비지배)	49							
자본금	178	178	178		178	178	178	
영업활동현금흐름	11	13	95		57	16	31	
투자활동현금흐름	-38	-16	-13		-4	-3	-5	
재무활동현금흐름	50		-12		-3	-3	-3	
CAPEX	8	4	13		5	1	6	
FCF	3	9	82		52	15	25	
이자발생부채	0	0	6		10	8	6	
영업이익률	0.01	2.65	13.17		27.71	14.46	-0.30	
순이익률	-0.67	1.70	9.73		21.33	11.89	-2.96	
ROE(%)	-0.86	10.01	25.41		21.64	29.62	25.41	
ROA(%)	-1.38	3.53	18.16		14.18	20.74	18.16	
부채비율	29.24	25.12	32.04		29.71	25.59	32.04	
자본유보율	-20.18	-11.93	15.57		9.16	17.44	15.57	
EPS(원)	-3	43	138		90	41	-9	
PER(배)	N/A	46.73	18.46		26.10	13.98	18.46	
BPS(원)	393	485	626		593	636	626	
PBR(배)	13.44	4.12	4.06		4.97	3.52	4.06	
현금DPS(원)	0	0	69		0	0	69	
현금배당수익률	0.00	0.00	2.72					
현금배당성향(%)	0.00	0.00	48.86		0.00	0.00	-718.37	
발행주식수(보통주)	35,500,000	35,500,000	35,500,000		35,500,000	35,500,000	35,500,000	
