	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,646	1,507	1,492		350	377	392	
영업이익	66	41	37		6	6	23	
영업이익(발표기준)	66	41	37		6	6	23	
세전계속사업이익	59	30	27		7	5	19	
당기순이익	46	22	18		7	3	13	
당기순이익(지배)	46	22	18		7	3	13	
당기순이익(비지배)								
자산총계	1,202	1,265	1,273		1,256	1,207	1,273	
부채총계	602	647	630		627	572	630	
자본총계	601	618	644		630	635	644	
자본총계(지배)	601	618	644		630	635	644	
자본총계(비지배)								
자본금	181	181	181		181	181	181	
영업활동현금흐름	156	-10	73		26	75	-41	
투자활동현금흐름	-111	-69	-47		1	-48	0	
재무활동현금흐름	-46	86	-35		-41	-26	34	
CAPEX	110	86	87		6	51	15	
FCF	46	-96	-14		19	24	-56	
이자발생부채	290	384	357		348	324	357	
영업이익률	3.98	2.74	2.48		1.77	1.55	5.83	
순이익률	2.79	1.43	1.23		1.88	0.87	3.26	
ROE(%)	7.96	3.54	2.90		1.98	2.81	2.90	
ROA(%)	3.83	1.75	1.44		0.98	1.47	1.44	
부채비율	100.18	104.83	97.89		99.49	90.02	97.89	
자본유보율	236.16	246.97	256.12		248.21	250.03	256.12	
EPS(원)	127	60	51		18	9	35	
PER(배)	22.63	38.90	53.27		78.46	63.87	53.27	
BPS(원)	1,662	1,710	1,781		1,743	1,758	1,781	
PBR(배)	1.73	1.36	1.51		1.53	1.76	1.51	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	35,930,773	35,930,773	35,930,773		35,930,773	35,930,773	35,930,773	
